OBJECTID	POINT_X	POINT_Y
561	573.5	-138.52
561	573.57	-140.2
561	557.15	-140.92
561	557.34	-145.04
561	536.37	-146.01
561	536.18	-141.83
561	519.67	-142.55
561	519.61	-141.15
561	510.14	-141.55
561	510.53	-150.49
561	492.92	-151.26
561	492.43	-140.29
561	492.02	-131.51
562	168.79	-90.21
562	198.56	-90.21
562	198.56	-159.9
562	168.79	-159.9
562	168.79	-90.21
563	201	-90.21
563	323.67	-85.04
563	324.88	-114.36
563	201	-119.53
563	201	-90.21
564	345.72	-115
564	347.56	-177.26
564	322.9	-177.63
564	321.25	-117
564	345.72	-115
565	216.64	-469.42
565	267.24	-466.51
565	270.15	-516.53
565	219.55	-518.86
565	216.64	-469.42
566	521.68	-487.83
566	521.68	-503.2
566	529.2	-502.22
566	530.18	-553.26
566	525.6	-553.59
566	525.6	-570.27
566	503.35	-571.91
566	501.06	-550.97
566	505.97	-549.99
566	506.95	-539.85
566	492.23	-540.17
566	492.56	-518.91
566	505.97	-517.6
566	505.64	-507.46
566	476.53	-508.76
566	476.2	-488.15
566	521.68	-487.83
567	322.39	-543.79
567	340.35	-543.59
567	339.94	-551.32
567	376.65	-551.32
567	376.37	-541.93
567	421.26	-540.88
567	421.26	-548.45
567	459.65	-547.28
567	457.91	-532.16
567	475.94	-529.83
567	476.52	-551.94
567	480.01	-550.77
567	479.43	-571.71
567	461.4	-571.71
567	460.81	-578.11
567	424.75	-581.02
567	424.17	-583.92
567	391.02	-583.34
567	391.02	-585.67
567	381.13	-585.67
567	380.55	-584.51
567	342.74	-583.34
567	341.58	-576.95
567	320.64	-581.02
567	320.06	-564.15
567	324.13	-563.57
567	322.39	-543.79
568	687.87	-378.94
568	688.12	-412.56
568	586.78	-415.75
568	587.02	-403
568	670.2	-395.87
568	670.45	-393.42
568	658.18	-393.67
568	658.18	-388.02
568	667.5	-388.27
568	667.01	-381.64
568	687.87	-378.94
569	590.81	-492.35
569	599.53	-492.35
569	601.28	-484.06
569	685.91	-481.01
569	686.78	-518.96
569	671.95	-519.4
569	671.95	-546.88
569	688.52	-546.88
569	689.4	-570
569	684.6	-572.18
569	676.75	-565.64
569	603.02	-565.64
569	603.02	-558.66
569	595.61	-559.53
569	590.81	-492.35
570	712.91	-421.65
570	769.84	-420.18
570	770.08	-462.14
570	755.11	-462.87
570	755.36	-460.67
570	713.65	-464.84
570	712.91	-421.65
571	715.21	-510.89
571	745.46	-507.98
571	771.05	-507.98
571	772.8	-566.14
571	755.35	-567.89
571	755.35	-563.24
571	715.21	-563.82
571	715.21	-510.89
572	823.9	9.62
572	836.7	9.62
572	836.7	18.34
572	866.94	18.34
572	867.53	9.62
572	910.57	9.62
572	910.57	-10.74
572	823.9	-11.32
572	823.9	9.62
573	869.66	-25.14
573	905.73	-25.14
573	905.73	-29.8
573	913.58	-29.8
573	913.58	-42.31
573	869.66	-42.31
573	869.66	-25.14
574	887.08	-46
574	913.83	-46
574	913.91	-70.86
574	887.08	-70.86
574	887.08	-46
575	715.72	-335.79
575	824.29	-315.63
575	912.7	-314.08
575	917.35	-421.1
575	799.47	-426.53
575	797.92	-381.55
575	718.82	-386.2
575	718.82	-374.57
575	715.72	-373.79
575	715.72	-335.79
576	199.85	-61.62
576	198.98	-42.43
576	257.43	-40.69
576	258.3	-59.88
576	199.85	-61.62
577	199.41	-13.64
577	259.18	-11.9
577	260.05	-28.91
577	198.11	-32.83
577	199.41	-13.64
578	172.37	21.69
578	252.2	23
578	252.33	16.57
578	256.26	16.81
578	255.77	7.98
578	239.82	8.47
578	239.33	6.26
578	234.67	6.26
578	234.91	5.04
578	231.23	5.04
578	231.23	1.6
578	218.96	1.35
578	218.96	5.28
578	193.2	4.79
578	193.44	0.37
578	178.97	0.37
578	179.21	2.83
578	173.32	2.83
578	172.37	21.69
579	652.12	24.41
579	671.3	24.54
579	671.16	11.43
579	669.92	11.29
579	670.06	0.25
579	672.55	0.11
579	672.82	-17
579	614.99	-20.04
579	614.58	-22.52
579	597.18	-22.94
579	596.91	-20.18
579	591.66	-20.73
579	591.39	-12.03
579	589.45	-12.31
579	587.11	66.23
579	630.72	68.3
579	630.45	71.2
579	669.78	72.3
579	670.47	32.27
579	653.22	31.31
579	653.36	52.42
579	657.36	52.56
579	657.36	54.08
579	648.67	54.22
579	648.8	50.22
579	643.56	50.22
579	644.53	33.1
579	630.45	32.69
579	630.59	51.04
579	603.95	50.63
579	606.02	-1.4
579	660.68	0.25
579	660.95	1.91
579	656.53	1.91
579	656.26	7.29
579	653.36	7.43
579	653.22	12.67
579	656.4	12.54
579	655.98	17.64
579	651.98	17.64
579	652.12	24.41
580	411.12	-77.53
580	453.58	-76.36
580	455.33	-81.02
580	464.63	-79.85
580	466.38	-91.48
580	470.45	-91.48
580	473.94	-176.98
580	469.87	-176.98
580	470.45	-190.36
580	458.24	-191.53
580	458.82	-194.43
580	427.99	-196.18
580	429.15	-221.77
580	432.64	-220.03
580	434.39	-250.27
580	416.94	-250.85
580	416.94	-246.78
580	372.74	-249.69
580	373.9	-253.18
580	357.61	-252.6
580	357.03	-224.68
580	374.48	-225.84
580	375.06	-232.24
580	416.94	-230.49
580	416.94	-221.77
580	419.85	-221.77
580	419.27	-196.76
580	415.78	-196.76
580	414.61	-179.89
580	454.75	-178.15
580	453	-144.41
580	425.66	-145.58
580	424.5	-126.96
580	450.09	-125.22
580	449.51	-92.07
580	411.12	-94.39
580	411.12	-77.53
581	347.14	-92.07
581	369.25	-90.32
581	370.99	-188.04
581	352.96	-189.78
581	347.14	-92.07
582	666.74	-238.83
582	666.09	-210.37
582	669.69	-211.35
582	668.05	-187.79
582	638.93	-188.12
582	639.26	-184.19
582	626.17	-184.85
582	625.85	-172.74
582	622.25	-173.4
582	617.34	-85.06
582	621.92	-84.41
582	620.61	-71.65
582	633.37	-70.34
582	633.7	-66.09
582	675.58	-65.43
582	676.23	-82.12
582	637.3	-84.08
582	640.57	-170.45
582	681.14	-169.47
582	681.46	-186.16
582	678.52	-186.81
582	680.48	-210.7
582	683.43	-210.7
582	683.43	-219.2
582	738.06	-217.89
582	737.74	-208.73
582	754.1	-208.4
582	753.77	-210.37
582	758.35	-210.37
582	757.37	-220.18
582	754.42	-220.51
582	754.42	-225.42
582	759.66	-225.74
582	759.33	-235.23
582	740.35	-235.56
582	741.01	-233.92
582	683.1	-235.56
582	683.43	-238.5
582	666.74	-238.83
583	646.36	-112.76
583	657.16	-113.5
583	662.31	-117.18
583	665.26	-121.6
583	666.98	-125.28
583	666.98	-127.97
583	666.98	-131.66
583	664.52	-133.86
583	662.31	-137.3
583	660.11	-139.75
583	656.92	-140.98
583	652.5	-142.21
583	648.82	-142.7
583	647.35	-142.45
583	647.35	-130.18
583	640	-130.21
583	640	-123.81
583	647.1	-123.8
583	646.36	-112.76
584	204.28	-307.12
584	283.24	-304.06
584	282.36	-310.61
584	291.09	-311.91
584	291.52	-356.41
584	284.54	-356.85
584	283.67	-359.9
584	208.64	-362.08
584	208.64	-358.59
584	201.66	-359.9
584	202.53	-342.89
584	199.04	-342.89
584	198.17	-337.22
584	200.79	-337.22
584	199.48	-318.89
584	205.15	-318.46
584	204.28	-307.12
585	248.27	-380.43
585	248.45	-392.58
585	224.9	-393.13
585	224.71	-395.89
585	215.51	-395.89
585	216.25	-411.54
585	280.47	-409.88
585	279.92	-404.54
585	272.01	-404.36
585	271.82	-392.4
585	258.76	-392.95
585	258.21	-379.15
585	286.18	-379.15
585	285.99	-409.33
585	287.65	-410.06
585	287.83	-436.01
585	213.85	-437.85
585	213.85	-430.49
585	206.68	-430.67
585	205.02	-389.27
585	214.22	-388.72
585	214.04	-381.35
585	248.27	-380.43
586	411.11	-363.39
586	401.3	-363.39
586	402.61	-373.2
586	392.46	-390.87
586	391.16	-404.94
586	484.4	-400.36
586	482.76	-363.72
586	451.68	-364.37
586	451.35	-357.5
586	457.24	-357.83
586	457.24	-347.69
586	515.48	-345.07
586	514.83	-352.27
586	522.68	-352.92
586	522.02	-363.39
586	516.13	-364.37
586	517.44	-400.03
586	523.66	-418.35
586	495.85	-419.34
586	495.52	-412.14
586	485.38	-411.81
586	485.38	-418.68
586	363.35	-419.34
586	364	-348.01
586	423.55	-344.74
586	423.55	-347.03
586	434.01	-346.7
586	435.32	-359.14
586	440.56	-364.04
586	439.58	-368.95
586	436.63	-372.55
586	432.71	-375.82
586	424.53	-376.48
586	419.95	-376.48
586	413.73	-374.19
586	410.79	-371.24
586	410.79	-366.99
586	411.11	-363.39
587	330.24	-459.93
587	341.65	-459.75
587	341.65	-457.72
587	403.11	-455.88
587	405.14	-496
587	351.4	-497.84
587	350.85	-495.45
587	331.89	-498.95
587	330.24	-459.93
588	435.08	-435.32
588	437.69	-435.32
588	437.69	-434.01
588	458.63	-434.01
588	460.38	-469.34
588	462.99	-470.65
588	464.74	-474.58
588	465.18	-477.63
588	455.14	-478.07
588	454.71	-492.9
588	445.98	-493.77
588	445.98	-495.08
588	438.13	-495.51
588	435.08	-435.32
589	236.26	-585.09
589	285.12	-583.34
589	281.63	-544.37
589	297.33	-544.95
589	300.24	-597.88
589	238.01	-601.95
589	236.26	-585.09
590	218.76	-564.85
590	218.9	-550.22
590	226.77	-547.6
590	245.68	-548.01
590	245.54	-549.8
590	249.54	-549.11
590	251.34	-547.18
590	254.51	-545.53
590	263.21	-545.8
590	265.28	-546.91
590	269.83	-549.25
590	274.11	-556.57
590	274.94	-568.44
590	264.03	-568.44
590	263.9	-570.37
590	253.96	-569.68
590	250.09	-564.57
590	232.43	-564.71
590	236.02	-569.68
590	224.01	-569.4
590	226.35	-564.57
590	218.76	-564.85
591	595.61	-400.63
591	595.36	-388.51
591	582.85	-390.48
591	581.62	-367.66
591	593.65	-367.41
591	594.63	-358.58
591	597.08	-358.58
591	596.59	-355.14
591	584.32	-355.39
591	584.57	-341.65
591	648.61	-339.68
591	649.1	-345.82
591	656.95	-344.84
591	656.71	-337.97
591	682.47	-337.23
591	682.23	-341.16
591	687.13	-341.16
591	687.13	-364.96
591	663.58	-366.18
591	663.58	-362.99
591	656.71	-362.99
591	657.2	-350.73
591	648.12	-350.73
591	648.36	-357.6
591	611.8	-358.58
591	612.05	-363.98
591	623.58	-363.24
591	625.54	-391.46
591	611.8	-391.7
591	613.03	-397.35
591	595.61	-400.63
592	804.9	-445.91
592	898.74	-442.04
592	900.29	-450.57
592	878.58	-473.06
592	855.31	-473.06
592	838.25	-494
592	838.25	-517.26
592	818.09	-539.75
592	807.23	-539.75
592	804.9	-445.91
593	826.67	-27.41
593	860.71	-25.76
593	861.08	-40.85
593	826.67	-40.85
593	826.67	-27.41
594	734.33	-81.04
594	925.88	-79.1
594	927.43	-131.06
594	734.33	-134.16
594	734.33	-81.04
595	334.05	-517.82
595	392.29	-516.84
595	391.96	-533.85
595	381.49	-534.84
595	380.18	-529.27
595	333.4	-529.93
595	334.05	-517.82
596	397.19	-514.88
596	438.09	-513.57
596	439.07	-526.66
596	396.87	-528.95
596	397.19	-514.88
597	290.21	-379.76
597	301.33	-379.76
597	301.33	-386.3
597	290.21	-386.3
597	290.21	-379.76
598	301.99	-376.16
598	307.22	-376.49
598	307.55	-385.97
598	302	-386.3
598	301.99	-376.16
599	311.47	-375.18
599	336.67	-375.5
599	336.34	-393.83
599	324.56	-393.5
599	324.56	-387.28
599	311.15	-387.61
599	311.47	-375.18
600	302.97	-389.57
600	309.73	-389.63
600	311.45	-419.56
600	296.23	-420.05
600	294.46	-393.83
600	302.97	-392.84
600	302.97	-389.57
601	296.73	-424.47
601	310.47	-425.21
601	311.2	-433.8
601	296.97	-434.53
601	296.73	-424.47
602	314.88	-392.82
602	318.96	-393.22
602	319.51	-396.16
602	336.62	-395.8
602	336.81	-412.54
602	332.02	-412.36
602	332.02	-407.57
602	324.11	-407.39
602	324.11	-409.78
602	320.43	-409.78
602	320.06	-418.06
602	315.46	-418.43
602	314.88	-392.82
603	320.06	-419
603	337.54	-417.33
603	337.54	-422.67
603	319.51	-423.03
603	320.06	-419
604	297.72	-301.59
604	308.63	-301.15
604	311.68	-357.42
604	299.9	-357.42
604	297.72	-301.59
605	314.3	-310.75
605	329.57	-310.31
605	329.57	-337.36
605	325.64	-337.36
605	324.33	-329.07
605	314.74	-329.94
605	314.3	-310.75
606	315.17	-338.23
606	329.57	-339
606	331.75	-357.86
606	316.04	-358.3
606	315.17	-338.23
607	765	59
607	772.99	59
607	776.26	41
607	767.1	41
607	765	59
608	762.52	40.03
608	776.26	39.71
608	777.57	33.16
608	762.85	33.82
608	762.52	40.03
609	711.81	51.16
609	737.98	52.47
609	738.96	42
609	712.13	41.34
609	711.81	51.16
610	713.44	34.47
610	738	34
610	739	28
610	714	28
610	713.44	34.47
611	738.96	34.14
611	743.87	35.13
611	744.2	17.79
611	725.55	18.11
611	725.22	16.48
611	709.19	16.48
611	708.21	26.29
611	739.62	26.95
611	738.96	34.14
612	747.8	36.76
612	756.63	36.11
612	757.28	21.71
612	747.47	21.38
612	747.8	36.76
613	759.96	25.47
613	777.13	25.72
613	777.13	19.09
613	762.9	18.84
613	762.66	17.62
613	760.2	18.11
613	759.96	25.47
614	756.71	-54.83
614	756.09	-35.06
614	764.58	-35.06
614	764.58	-39.62
614	772.03	-39.72
614	771.93	-34.65
614	778.35	-34.75
614	779.49	-54.94
614	756.71	-54.83
615	729.4	3.34
615	733.26	3.71
615	733.82	-14.69
615	741.55	-14.69
615	741.55	-28.68
615	715.78	-28.5
615	715.96	-14.33
615	729.58	-15.25
615	729.4	3.34
616	727.5	4.5
616	727.36	12.09
616	752.89	12.23
616	753.31	6.71
616	756.62	6.71
616	757.31	-2.82
616	761.31	-3.23
616	761.59	-13.03
616	771.25	-13.17
616	771.53	-27.38
616	778.43	-27.38
616	778.35	-33.5
616	771	-33.5
616	771	-38.5
616	765.5	-38.5
616	765.5	-34
616	756.09	-34
616	755.24	-27.8
616	742.96	-27.11
616	741.9	-13.1
616	739.81	-13.25
616	740.21	-6.02
616	734.5	-5.86
616	734.5	4.5
616	727.5	4.5
617	752.38	63.26
617	763.83	63.26
617	763.83	64.57
617	772.33	64.57
617	772.99	60.32
617	764.81	60.32
617	764.48	57.37
617	753.36	57.37
617	752.38	63.26
